question_template,program,state,model,run_number,prompt_sent,response_json,answer_extracted,source,confidence,timestamp,error
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,NY,meta-llama/llama-3.3-70b-instruct:free,2,what is the public records requests email address for the agency that administers WIC in New York?,,,,,2026-04-06T06:39:30.402019+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457600000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,NY,openai/gpt-oss-120b:free,3,what is the public records requests email address for the agency that administers WIC in New York?,,,,,2026-04-06T06:39:35.635772+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,NY,meta-llama/llama-3.3-70b-instruct:free,3,what is the public records requests email address for the agency that administers WIC in New York?,,,,,2026-04-06T06:39:40.299678+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457600000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,NY,openai/gpt-oss-120b:free,4,what is the public records requests email address for the agency that administers WIC in New York?,,,,,2026-04-06T06:39:45.644603+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,NY,meta-llama/llama-3.3-70b-instruct:free,4,what is the public records requests email address for the agency that administers WIC in New York?,,,,,2026-04-06T06:39:50.154205+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457600000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,NY,openai/gpt-oss-120b:free,5,what is the public records requests email address for the agency that administers WIC in New York?,,,,,2026-04-06T06:39:55.017242+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,NY,meta-llama/llama-3.3-70b-instruct:free,5,what is the public records requests email address for the agency that administers WIC in New York?,,,,,2026-04-06T06:39:59.729308+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457600000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,openai/gpt-oss-120b:free,1,what is the public records requests email address for the agency that administers WIC in Texas?,,,,,2026-04-06T06:40:05.592121+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,meta-llama/llama-3.3-70b-instruct:free,1,what is the public records requests email address for the agency that administers WIC in Texas?,,,,,2026-04-06T06:40:27.086218+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,openai/gpt-oss-120b:free,2,what is the public records requests email address for the agency that administers WIC in Texas?,,,,,2026-04-06T06:40:32.223307+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,meta-llama/llama-3.3-70b-instruct:free,2,what is the public records requests email address for the agency that administers WIC in Texas?,,,,,2026-04-06T06:40:35.350400+00:00,"Error code: 402 - {'error': {'message': 'Provider returned error', 'code': 402, 'metadata': {'raw': '{""error"":""API key USD spend limit exceeded. Your account may still have USD balance, but this API key has reached its configured USD spending limit.""}', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,openai/gpt-oss-120b:free,3,what is the public records requests email address for the agency that administers WIC in Texas?,,,,,2026-04-06T06:40:40.688707+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,meta-llama/llama-3.3-70b-instruct:free,3,what is the public records requests email address for the agency that administers WIC in Texas?,,,,,2026-04-06T06:40:45.149238+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457660000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,qwen/qwen3.6-plus:free,4,what is the public records requests email address for the agency that administers WIC in Texas?,"{
  ""answer"": ""In Texas, the WIC program is administered by the Texas Department of State Health Services (DSHS). Public records and open records requests for the agency should be directed to the DSHS Public Information Office at openrecords@dshs.texas.gov (or submitted through the official DSHS Open Records portal)."",
  ""source"": ""https://www.dshs.texas.gov/records-statistics/open-records"",
  ""confidence"": ""high""
}","In Texas, the WIC program is administered by the Texas Department of State Health Services (DSHS). Public records and open records requests for the agency should be directed to the DSHS Public Information Office at openrecords@dshs.texas.gov (or submitted through the official DSHS Open Records portal).",https://www.dshs.texas.gov/records-statistics/open-records,high,2026-04-06T06:41:41.748878+00:00,
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,openai/gpt-oss-120b:free,4,what is the public records requests email address for the agency that administers WIC in Texas?,,,,,2026-04-06T06:41:47.181401+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,meta-llama/llama-3.3-70b-instruct:free,4,what is the public records requests email address for the agency that administers WIC in Texas?,,,,,2026-04-06T06:42:08.795074+00:00,"Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,openai/gpt-oss-120b:free,5,what is the public records requests email address for the agency that administers WIC in Texas?,,,,,2026-04-06T06:42:13.919879+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,meta-llama/llama-3.3-70b-instruct:free,5,what is the public records requests email address for the agency that administers WIC in Texas?,,,,,2026-04-06T06:42:35.491073+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457780000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
What phone number should the public use to contact the state-level agency that administers {program} in {state}?,LIHEAP,MA,openai/gpt-oss-120b:free,1,What phone number should the public use to contact the state-level agency that administers LIHEAP in Massachusetts?,,,,,2026-04-06T06:42:40.486452+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: free-models-per-day. Add 10 credits to unlock 1000 free model requests per day', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '50', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775520000000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
What phone number should the public use to contact the state-level agency that administers {program} in {state}?,LIHEAP,MA,meta-llama/llama-3.3-70b-instruct:free,1,What phone number should the public use to contact the state-level agency that administers LIHEAP in Massachusetts?,,,,,2026-04-06T06:42:45.032263+00:00,"Error code: 429 - {'error': {'message': 'Rate limit exceeded: limit_rpm/meta-llama/llama-3.3-70b-instruct/839b2e30-a1b4-4974-b980-3e534b5873b1. High demand for meta-llama/llama-3.3-70b-instruct:free on OpenRouter - limited to 8 requests per minute. Please retry shortly.', 'code': 429, 'metadata': {'headers': {'X-RateLimit-Limit': '8', 'X-RateLimit-Remaining': '0', 'X-RateLimit-Reset': '1775457780000'}, 'provider_name': None}}, 'user_id': 'user_3AXcVDEsZl5VLo5uRfkVqx77k6e'}"
