question_template,program,state,model,run_number,prompt_sent,response_json,answer_extracted,source,confidence,timestamp,error
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,NY,anthropic/claude-opus-4.7,2,what is the public records requests email address for the agency that administers WIC in New York?,"{
  ""answer"": ""The New York State Department of Health administers WIC in New York. Public records (FOIL) requests can be submitted to the Department of Health at foil@health.ny.gov"",
  ""source"": ""https://www.health.ny.gov/regulations/foil/"",
  ""confidence"": ""high""
}",The New York State Department of Health administers WIC in New York. Public records (FOIL) requests can be submitted to the Department of Health at foil@health.ny.gov,https://www.health.ny.gov/regulations/foil/,high,2026-04-20T03:07:12.832486+00:00,
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,NY,anthropic/claude-opus-4.7,3,what is the public records requests email address for the agency that administers WIC in New York?,"{
  ""answer"": ""The New York State Department of Health administers WIC in New York. Public records (FOIL) requests can be submitted via email to foil@health.ny.gov."",
  ""source"": ""https://www.health.ny.gov/regulations/foil/"",
  ""confidence"": ""high""
}",The New York State Department of Health administers WIC in New York. Public records (FOIL) requests can be submitted via email to foil@health.ny.gov.,https://www.health.ny.gov/regulations/foil/,high,2026-04-20T03:07:21.755518+00:00,
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,NY,anthropic/claude-opus-4.7,4,what is the public records requests email address for the agency that administers WIC in New York?,"{
  ""answer"": ""The New York State Department of Health, which administers WIC in New York, accepts public records (FOIL) requests via email at foil@health.ny.gov"",
  ""source"": ""https://www.health.ny.gov/regulations/foil/"",
  ""confidence"": ""high""
}","The New York State Department of Health, which administers WIC in New York, accepts public records (FOIL) requests via email at foil@health.ny.gov",https://www.health.ny.gov/regulations/foil/,high,2026-04-20T03:07:26.911668+00:00,
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,NY,anthropic/claude-opus-4.7,5,what is the public records requests email address for the agency that administers WIC in New York?,"{
  ""answer"": ""The New York State Department of Health administers the WIC program in New York. Public records (FOIL) requests can be submitted via email to foil@health.ny.gov."",
  ""source"": ""https://www.health.ny.gov/regulations/foil/"",
  ""confidence"": ""high""
}",The New York State Department of Health administers the WIC program in New York. Public records (FOIL) requests can be submitted via email to foil@health.ny.gov.,https://www.health.ny.gov/regulations/foil/,high,2026-04-20T03:07:34.409139+00:00,
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,anthropic/claude-opus-4.7,1,what is the public records requests email address for the agency that administers WIC in Texas?,"{
  ""answer"": ""The Texas Health and Human Services Commission (HHSC) administers WIC in Texas. Public information (records) requests can be submitted to publicinforequest@hhs.texas.gov."",
  ""source"": ""https://www.hhs.texas.gov/about/records-statistics/request-public-information"",
  ""confidence"": ""high""
}",The Texas Health and Human Services Commission (HHSC) administers WIC in Texas. Public information (records) requests can be submitted to publicinforequest@hhs.texas.gov.,https://www.hhs.texas.gov/about/records-statistics/request-public-information,high,2026-04-20T03:07:42.683531+00:00,
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,anthropic/claude-opus-4.7,2,what is the public records requests email address for the agency that administers WIC in Texas?,"{
  ""answer"": ""The Texas Health and Human Services Commission (HHSC) administers WIC in Texas. Public Information Act requests can be submitted to HHSC at PIARequest@hhs.texas.gov"",
  ""source"": ""https://www.hhs.texas.gov/about/records-statistics/requesting-records-data/public-information-requests"",
  ""confidence"": ""high""
}",The Texas Health and Human Services Commission (HHSC) administers WIC in Texas. Public Information Act requests can be submitted to HHSC at PIARequest@hhs.texas.gov,https://www.hhs.texas.gov/about/records-statistics/requesting-records-data/public-information-requests,high,2026-04-20T03:07:48.269462+00:00,
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,anthropic/claude-opus-4.7,3,what is the public records requests email address for the agency that administers WIC in Texas?,"{
  ""answer"": ""The Texas Health and Human Services Commission (HHSC) administers the WIC program in Texas. Public information requests can be submitted to HHSC at PIRequest@hhs.texas.gov"",
  ""source"": ""https://www.hhs.texas.gov/about/records-statistics/request-public-information"",
  ""confidence"": ""high""
}",The Texas Health and Human Services Commission (HHSC) administers the WIC program in Texas. Public information requests can be submitted to HHSC at PIRequest@hhs.texas.gov,https://www.hhs.texas.gov/about/records-statistics/request-public-information,high,2026-04-20T03:07:52.966407+00:00,
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,anthropic/claude-opus-4.7,4,what is the public records requests email address for the agency that administers WIC in Texas?,"{
  ""answer"": ""The Texas Health and Human Services Commission (HHSC) administers WIC in Texas. Public Information Act requests can be submitted to HHSC at PIO@hhs.texas.gov."",
  ""source"": ""https://www.hhs.texas.gov/about/records-statistics/texas-public-information-act-requests"",
  ""confidence"": ""medium""
}",The Texas Health and Human Services Commission (HHSC) administers WIC in Texas. Public Information Act requests can be submitted to HHSC at PIO@hhs.texas.gov.,https://www.hhs.texas.gov/about/records-statistics/texas-public-information-act-requests,medium,2026-04-20T03:08:04.051409+00:00,
what is the public records requests email address for the agency that administers {program} in {state}?,WIC,TX,anthropic/claude-opus-4.7,5,what is the public records requests email address for the agency that administers WIC in Texas?,"{
  ""answer"": ""The Texas Health and Human Services Commission (HHSC) administers the WIC program in Texas. Public information/records requests can be submitted to publicinforequest@hhs.texas.gov."",
  ""source"": ""https://www.hhs.texas.gov/about/records-statistics/public-information-requests"",
  ""confidence"": ""medium""
}",The Texas Health and Human Services Commission (HHSC) administers the WIC program in Texas. Public information/records requests can be submitted to publicinforequest@hhs.texas.gov.,https://www.hhs.texas.gov/about/records-statistics/public-information-requests,medium,2026-04-20T03:08:08.840829+00:00,
What phone number should the public use to contact the state-level agency that administers {program} in {state}?,LIHEAP,MA,anthropic/claude-opus-4.7,1,What phone number should the public use to contact the state-level agency that administers LIHEAP in Massachusetts?,"{
  ""answer"": ""In Massachusetts, LIHEAP (known as the Low Income Home Energy Assistance Program or Fuel Assistance) is administered at the state level by the Department of Housing and Community Development (now part of the Executive Office of Housing and Livable Communities). The public can call the LIHEAP Heatline at 1-800-632-8175 to be referred to their local administering agency."",
  ""source"": ""https://www.mass.gov/how-to/apply-for-the-low-income-home-energy-assistance-program-liheap"",
  ""confidence"": ""high""
}","In Massachusetts, LIHEAP (known as the Low Income Home Energy Assistance Program or Fuel Assistance) is administered at the state level by the Department of Housing and Community Development (now part of the Executive Office of Housing and Livable Communities). The public can call the LIHEAP Heatline at 1-800-632-8175 to be referred to their local administering agency.",https://www.mass.gov/how-to/apply-for-the-low-income-home-energy-assistance-program-liheap,high,2026-04-20T03:08:23.506072+00:00,
What phone number should the public use to contact the state-level agency that administers {program} in {state}?,LIHEAP,MA,anthropic/claude-opus-4.7,2,What phone number should the public use to contact the state-level agency that administers LIHEAP in Massachusetts?,"{
  ""answer"": ""In Massachusetts, LIHEAP (known as the Low Income Home Energy Assistance Program or Fuel Assistance) is administered at the state level by the Department of Housing and Community Development (DHCD), now part of the Executive Office of Housing and Livable Communities. The public can call the Heatline at 1-800-632-8175 to be connected to their local administering agency."",
  ""source"": ""https://www.mass.gov/how-to/apply-for-low-income-home-energy-assistance-program-liheap"",
  ""confidence"": ""high""
}","In Massachusetts, LIHEAP (known as the Low Income Home Energy Assistance Program or Fuel Assistance) is administered at the state level by the Department of Housing and Community Development (DHCD), now part of the Executive Office of Housing and Livable Communities. The public can call the Heatline at 1-800-632-8175 to be connected to their local administering agency.",https://www.mass.gov/how-to/apply-for-low-income-home-energy-assistance-program-liheap,high,2026-04-20T03:08:28.975364+00:00,
What phone number should the public use to contact the state-level agency that administers {program} in {state}?,LIHEAP,MA,anthropic/claude-opus-4.7,3,What phone number should the public use to contact the state-level agency that administers LIHEAP in Massachusetts?,"{
  ""answer"": ""In Massachusetts, LIHEAP (known as the Low Income Home Energy Assistance Program or Fuel Assistance) is administered at the state level by the Department of Housing and Community Development (DHCD), now part of the Executive Office of Housing and Livable Communities. The public can call 1-800-632-8175 (the Heatline) to be connected to their local fuel assistance agency."",
  ""source"": ""https://www.mass.gov/how-to/apply-for-low-income-home-energy-assistance-program-liheap"",
  ""confidence"": ""high""
}","In Massachusetts, LIHEAP (known as the Low Income Home Energy Assistance Program or Fuel Assistance) is administered at the state level by the Department of Housing and Community Development (DHCD), now part of the Executive Office of Housing and Livable Communities. The public can call 1-800-632-8175 (the Heatline) to be connected to their local fuel assistance agency.",https://www.mass.gov/how-to/apply-for-low-income-home-energy-assistance-program-liheap,high,2026-04-20T03:08:34.442972+00:00,
